PARENT_LEVEL_1_ID,PARENT_LEVEL_1_NAME,PARENT_LEVEL_2_ID,PARENT_LEVEL_2_NAME,PARENT_LEVEL_3_ID,PARENT_LEVEL_3_NAME,PARENT_LEVEL_4_ID,PARENT_LEVEL_4_NAME,PARENT_LEVEL_5_ID,PARENT_LEVEL_5_NAME,PARENT_LEVEL_6_ID,PARENT_LEVEL_6_NAME,PARENT_LEVEL_7_ID,PARENT_LEVEL_7_NAME
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,iHSJypSwlo5,DS BOGODOGO,Jgv6W9tbQpP,SAABA,poDaOJn3rb8,CSPS LAAFI ZIIGA ,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,tMXsltjzzmR,DS SIG NOGHIN,YBcULeIbGfm,SIG NOGHIN,tratPU457PL,CSPS LAAFI ZINDI,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,YUQYZqd4uJ2,SANGUIE,pm7av08saei,DS TENADO,EBADvjqoH4P,ZAWARA,HjX9xwRLY8l,CSPS LABA,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,xZLoC4b9cjL,KOSSI,B4Ra7K6HuCE,DS NOUNA,HurgLopZRl5,BOURASSO,zyWVoAqk95Y,CSPS LABARANI,,
zmSNCYjqQGj,BURKINA FASO,NMTk6usvgPW,CASCADES,QcuhTXnsRZ7,COMOE,mPenE8ZIBFC,DS BANFORA,z3RRntwi5ZC,TIEFORA,Yx53CCp15fg,CSPS LABOLA,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,tMXsltjzzmR,DS SIG NOGHIN,YBcULeIbGfm,SIG NOGHIN,cogq6eescgv,CSPS LA CHARITE,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,YUQYZqd4uJ2,SANGUIE,HgE6dok8Mym,DS REO,RGayFGYRz7j,DIDYR,bD1WSnatxXO,CSPS LADIOU,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,eVFAuZOzogt,DS BOULMIOUGOU,IQ2OWmNVSLp,BOULMIOUGOU,pSFaxkexonL,CSPS LAFI LA BOUMBOU,,
zmSNCYjqQGj,BURKINA FASO,QbUydxr5PH1,NORD,Jj9lsMa30yW,ZONDOMA,mkpbDrWZr0p,DS GOURCY,n6XkJaNgRpu,GOURCY,YsuEkXJcgYo,CSPS LAGO,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,WY2C4llLOMR,MOUHOUN,tiEY3MitYl2,DS DEDOUGOU,D9O3LfHECVw,KONA,cJ2wPv9uDms,CSPS LAH,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,ZYyFuYymjsB,SANMATENGA,f6waaHr09XO,DS KAYA,RTJwgmSLcHZ,PIBAORE,k4csdXaDmhK,CSPS LAHAGUI,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,PCg4pLGmKSM,DS DANDE,MAOdjpkwViE,PADEMA,c0E0bEkv13g,CSPS LAHIRASSO,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,fPOlCeL8qk0,KOULPELOGO,dnuHZje468i,DS OUARGAYE,k60wWbdR1fQ,LALGAYE,B44HdhTU0q9,CSPS LALGAYE,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,i2et1L7PtQX,BOULKIEMDE,AKVCJJ2TKSi,DS NANORO,VwFVbmvYCSS,SIGLE,co7bI9T1n9W,CSPS LALLE,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,easePxZWwI4,GANZOURGOU,eKYyXbBdvmB,DS ZORGHO,gbUeINuo99U,ZAM,vtzCH6Yq49H,CSPS LALLE,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,f3XkEVaaPse,TUY,c6L1agxAp4X,DS HOUNDE,Z17QCXJiQmh,BEKUY,qtvXposqtyT,CSPS LAMBA,,
zmSNCYjqQGj,BURKINA FASO,Oh2EALVR2Pa,SAHEL,Kx726MhH3vp,SENO,oXftjVew8Cg,DS DORI,q2moy8p7gWr,BANI,rVS46rFMOQr,CSPS LAMDAMOL,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,r5CD2FWqVbt,KENEDOUGOU,fH9JeSQLQmL,DS ORODARA,iPoZfD1JYE4,KANGALA,NMM7pgojNGC,CSPS LANFIERA,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,DqVkgKRZz84,DS DO,ZC2SSReIsBO,PENI,rKAGi6it2oQ,CSPS LANFIERA,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,PCg4pLGmKSM,DS DANDE,Sthx7tRJRC1,DANDE,ft4SRifMbD1,CSPS LANFIERA COURA,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,WY2C4llLOMR,MOUHOUN,tiEY3MitYl2,DS DEDOUGOU,UyXKWl4iqqb,SAFANE,GUX4IiQvhME,CSPS LANFIERA DS DEDOUGOU ,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,z69ihBi5ynJ,IOBA,C6EBhE8OnfW,DS DANO,xwiT7copASQ,OUESSA,a4TRfhFjGmV,CSPS LANGLE,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,Hv7phdhwltY,LANKOUE,tgryTjICnWh,CSPS LANKOUE ,,
zmSNCYjqQGj,BURKINA FASO,QbUydxr5PH1,NORD,ZxXpTIWCHbI,PASSORE,oNJ6Dql8iPo,DS YAKO,zCsKHj6n2vF,PILIMPIKOU,wKXEjF7NoTa,CSPS LANTAGA,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,zT2bfbuyHv6,GOURMA,dUnuun0TG6i,DS FADA,nXtG3vgIfqf,DIABO,QMr5h9Vwyos,CSPS LANTAOGO ,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,H4g4e0ttZLf,KOURWEOGO,rbYGKFgupK9,DS BOUSSE,jhbo7KUnR67,SOURGOUBILA,JHVRhQxyl4I,CSPS LAO,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,eVFAuZOzogt,DS BOULMIOUGOU,HgQlWRNfi7t,KOMKI IPALA,k34imbNpIgb,CSPS LAO,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,eVFAuZOzogt,DS BOULMIOUGOU,HgQlWRNfi7t,KOMKI IPALA,jrhMqUvDvvC,CSPS LAO 2,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,XM9LpD0PDcr,OUBRITENGA,jbmw2gdrrTV,DS ZINIARE,XR9xzYFQjFK,ZINIARE,vlu0vfsOahV,CSPS LAONGO,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,tMXsltjzzmR,DS SIG NOGHIN,YBcULeIbGfm,SIG NOGHIN,zXruSCoCmk0,CSPS LA PROVIDENCE,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,JHN0Dct4oJq,DS KARANGASSO VIGUE,T7ez5EC6Cfo,KARANKASSO VIGUE,MNKsVDmtsEM,CSPS LARAMA,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,GKYLNXxIih7,BALE,CTtB0TPRvWc,DS BOROMO,PChMb3btKS0,FARA,MDYejSyNkeC,CSPS LARO,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,P4jIEv6YijB,PONI,b8vL2q1vjD5,DS KAMPTI,ekaeLAjokvr,KAMPTI,wA75SxNP5s1,CSPS LATARA,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,i2et1L7PtQX,BOULKIEMDE,bS3DqP4HZE7,DS KOUDOUGOU,HvhNicIi1St,KOUDOUGOU,yRuSyByC3zN,CSPS LATTOU,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,tMXsltjzzmR,DS SIG NOGHIN,YBcULeIbGfm,SIG NOGHIN,h9yT1ERGBcO,CSPS LAWAPAN,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,H4g4e0ttZLf,KOURWEOGO,rbYGKFgupK9,DS BOUSSE,Af1A3PYWTAR,LAYE,QGraEbG99kX,CSPS LAYE,,
zmSNCYjqQGj,BURKINA FASO,QbUydxr5PH1,NORD,Jj9lsMa30yW,ZONDOMA,mkpbDrWZr0p,DS GOURCY,ji9a3tWo29U,LEBA,H5gFMcg9mxI,CSPS LEBA,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,ZYyFuYymjsB,SANMATENGA,f6waaHr09XO,DS KAYA,RVa1cK2x7CJ,PISSILA,FPO1XRDilH0,CSPS LEBDA,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,txbsuBw6Jk9,NAMENTENGA,AVb6wBstPAo,DS TOUGOURI,CVUYK6aV0KG,TOUGOURI,QXAQInfFkJf,CSPS LEBERE,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,YUQYZqd4uJ2,SANGUIE,HgE6dok8Mym,DS REO,pREUojFXaJy,REO,XcXEOnHSt6D,CSPS LE BON SECOURS,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,j6c8XvNzJKc,BOULGOU,ry4dVgT4brt,DS TENKODOGO,qvgqgs4sSsx,TENKODOGO,k7qb9R2gBnC,CSPS LEDA,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,txbsuBw6Jk9,NAMENTENGA,WVEJjdJ2S15,DS BOULSA,v5UB4LpmiIa,BOALA,b5JdwvSb0No,CSPS LEDERE,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,r2kuZKi0UkY,BAM,t8FUnS1REgS,DS KONGOUSSI,Kxe5WzmUJNm,SABCE,EpqCwsOI6IB,CSPS LEFOURBA,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,Y9HhG5PCXia,NOUMBIEL,Lp2BjBVT63s,DS BATIE,LK9WHgU0Kbo,LEGMOIN,CVa75xtRKXG,CSPS LEGMOIN,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,E0hd8TD1M0q,DS DAFRA,r4fDgy2y7Ap,DAFRA,Xvba7PRg7Kj,CSPS LEGUEMA,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,xZLoC4b9cjL,KOSSI,B4Ra7K6HuCE,DS NOUNA,HurgLopZRl5,BOURASSO,FmwtD8cZvBK,CSPS LEKUY,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,tNHXncuR8wJ,GNAGNA,GsO7Z0MHB8w,DS MANNI,XyvUq5BcMbJ,THION,PNU06Fbb6lf,CSPS LELCOM,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,easePxZWwI4,GANZOURGOU,eKYyXbBdvmB,DS ZORGHO,Ef7V0REwd7r,BOUDRY,oY25BdKjTtq,CSPS LELKOM,,
zmSNCYjqQGj,BURKINA FASO,Oh2EALVR2Pa,SAHEL,Kx726MhH3vp,SENO,oXftjVew8Cg,DS DORI,NdecFubVWzv,GORGADJI,LZrlSuMqeMc,CSPS LELLY,,
zmSNCYjqQGj,BURKINA FASO,QbUydxr5PH1,NORD,DZoeN2OD06X,YATENGA,fcJ37oO4EHG,DS THIOU,RhHNLMyZpAt,BARGA,fBamFDn6tpJ,CSPS LEMNOGO,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,TGriPmnIAHt,DS LENA,CADbrDcWAnQ,LENA,o29fULdzMuK,CSPS LENA,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,j6c8XvNzJKc,BOULGOU,QyuBzsj7V8W,DS GARANGO,Km1g77Vs62Z,BOUSSOUMA,prg5wP5HjnM,CSPS LENGHA,,
zmSNCYjqQGj,BURKINA FASO,QbUydxr5PH1,NORD,DZoeN2OD06X,YATENGA,CkpfOFkMyrd,DS SEGUENEGA,hEHVc8TUfRZ,RAMBO,BVbcWr5PdfZ,CSPS LENGO,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,zzyCvOfoUxD,ZOUNDWEOGO,YBuV59UFmlo,DS MANGA,NnST4s03vNL,GOMBOUSSOUGOU,daB2cpQMXmd,CSPS LEOUPO ,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,tNHXncuR8wJ,GNAGNA,yhs1ecKsLOc,DS BOGANDE,TzhfyjYA26G,BOGANDE,IehivlHkzks,CSPS LEOURA,,
zmSNCYjqQGj,BURKINA FASO,NMTk6usvgPW,CASCADES,JjCEjR5RyUT,LERABA,F0ytkh0RExg,DS SINDOU,dRjGQ3Fwho5,LOUMANA,rZDIADjonWQ,CSPS LERA,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,iHSJypSwlo5,DS BOGODOGO,Jgv6W9tbQpP,SAABA,kTNtZqdz59T,CSPS LE RECONFORT,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,fPOlCeL8qk0,KOULPELOGO,dnuHZje468i,DS OUARGAYE,mZAMsuXlxiR,OUARGAYE,tTbvIhWl8Jv,CSPS LERGHIN,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,j6c8XvNzJKc,BOULGOU,QyuBzsj7V8W,DS GARANGO,MgkR8hk0UdD,GARANGO,WMUOxBOB3c0,CSPS LERGHO,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,n6QVVj8lqAz,KOURITENGA,PMz4fDtfU88,DS KOUPELA,Xmz0fcLzNkN,GOUNGHIN,xOTmVM4c8cs,CSPS LESOGTENGA,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,rgt68ILJjz8,NAYALA,hEu36sUTBzU,DS TOMA,GLPs0osnHQJ,GASSAN,vWbeSkSpMbv,CSPS LESSERE,,
zmSNCYjqQGj,BURKINA FASO,NMTk6usvgPW,CASCADES,QcuhTXnsRZ7,COMOE,mPenE8ZIBFC,DS BANFORA,lERuPRHTvkI,SOUBAKANIEDOUGOU,OK9kUph6fpL,CSPS LETIEFESSO,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,YUQYZqd4uJ2,SANGUIE,pm7av08saei,DS TENADO,UBONEll7XqY,ZAMO,oT5lpAdvITJ,CSPS LIA,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,n6QVVj8lqAz,KOURITENGA,PMz4fDtfU88,DS KOUPELA,BpM8Gw8wwPP,KOUPELA,oOUKJgtWb89,CSPS LIGDI MALGUEM,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,H4g4e0ttZLf,KOURWEOGO,rbYGKFgupK9,DS BOUSSE,doOdRufUbab,BOUSSE,KhAg3nGhDbh,CSPS LIKENKELSE,,
zmSNCYjqQGj,BURKINA FASO,Oh2EALVR2Pa,SAHEL,y6rnOGdMGoC,SOUM,Xj0D2QNeFkp,DS DJIBO,TA0bpammXCn,ARIBINDA,zeOJ79dDmQE,CSPS LIKI,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,YUQYZqd4uJ2,SANGUIE,pm7av08saei,DS TENADO,qmKRFIp5yHT,POUNI,SE4X7QDdma6,CSPS LILBOURE,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,ZYyFuYymjsB,SANMATENGA,f6waaHr09XO,DS KAYA,RVa1cK2x7CJ,PISSILA,EndHudMWkbc,CSPS LILBOURE,,
zmSNCYjqQGj,BURKINA FASO,QbUydxr5PH1,NORD,ZxXpTIWCHbI,PASSORE,oNJ6Dql8iPo,DS YAKO,pEFDXItzgs3,YAKO,hcfS4zaH3WA,CSPS LILBOURE,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,txbsuBw6Jk9,NAMENTENGA,WVEJjdJ2S15,DS BOULSA,Texs7zSg5AU,ZEGUEDEGUIN,zhFHGHzkmbP,CSPS LILLOUGOU,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,easePxZWwI4,GANZOURGOU,eKYyXbBdvmB,DS ZORGHO,Ef7V0REwd7r,BOUDRY,uVABMGOwwXE,CSPS LIMSEGA,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,XM9LpD0PDcr,OUBRITENGA,jbmw2gdrrTV,DS ZINIARE,DqcFDkFrstc,OURGOU MANEGA,vab89OeXol2,CSPS LINDI NAMASSA,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,tNHXncuR8wJ,GNAGNA,yhs1ecKsLOc,DS BOGANDE,eACDLXZjVkR,LIPTOUGOU,kco3d6T0XTe,CSPS LIPTOUGOU,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,TrAcgnjKVkr,SISSILI,ZHIYGgqyB19,DS LEO,mSZdsASmYNk,BIEHA,dhifjxZFIYP,CSPS LIVARA,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,Lkt0ldtktsm,NAHOURI,TTdoICj6qbX,DS PO,ACVp2Qy8y7V,TIEBELE,jga9ZCWnHzm,CSPS LO,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,j6c8XvNzJKc,BOULGOU,EdfRX9b9vEb,DS BITTOU,EeCnHluHp69,BITTOU,uxmaQKlGayW,CSPS LOABA,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,i2et1L7PtQX,BOULKIEMDE,bS3DqP4HZE7,DS KOUDOUGOU,o6vFibP1Fij,POA,tD9p8JwtsFi,CSPS LOAGA,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,r2kuZKi0UkY,BAM,t8FUnS1REgS,DS KONGOUSSI,gSuq2lD2CKS,KONGOUSSI,glYsKq5Zjhc,CSPS LOAGA DS KONGOUSSI ,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,j6c8XvNzJKc,BOULGOU,ry4dVgT4brt,DS TENKODOGO,qvgqgs4sSsx,TENKODOGO,mBFEOjx3WgG,CSPS LOANGA,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,j6c8XvNzJKc,BOULGOU,ry4dVgT4brt,DS TENKODOGO,qvgqgs4sSsx,TENKODOGO,I7qiHHm3zoU,CSPS LOANGA CELLA,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,jv89XUvJt2c,TAPOA,cKNJ2FgOaS6,DS DIAPAGA,bjMYlx3HGg0,LOGOBOU,GS0kRGAVln6,CSPS LOGOBOU,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,qP70IWKmadj,HOUET,DqVkgKRZz84,DS DO,H1zE6UjqMez,ARRONDISSEMENT DE DO,WGSKvtwFCcg,CSPS LOGOFOUROUSSO,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,rgt68ILJjz8,NAYALA,hEu36sUTBzU,DS TOMA,lHf8j547iaL,YABA,G6FivOiIBYg,CSPS LOGUIN,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,f3XkEVaaPse,TUY,c6L1agxAp4X,DS HOUNDE,gZGxqv3Kl96,HOUNDE,lt99DdEBGEm,CSPS LOKIEHOUN,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,P4jIEv6YijB,PONI,LiwtEFCSSIT,DS GAOUA,xarsjkWdI8t,LOROPENI,e3KNDw2C4Jh,CSPS LOKOSSO,,
zmSNCYjqQGj,BURKINA FASO,x35OtBOWemw,HAUTS BASSINS,f3XkEVaaPse,TUY,c6L1agxAp4X,DS HOUNDE,wr71a1gZwyf,FOUNZAN,DvVISnUNKFR,CSPS LOLIO,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,YD5fyqihiqt,ZIRO,Hi9SesciDB0,DS SAPOUY,ocVv6X1K8Bl,KASSOU,GQegS84FVVz,CSPS LON,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,TrAcgnjKVkr,SISSILI,ZHIYGgqyB19,DS LEO,oWVq47B0Iq7,BOURA,sEUR94XYuhR,CSPS LONGA,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,zT2bfbuyHv6,GOURMA,dUnuun0TG6i,DS FADA,nXtG3vgIfqf,DIABO,LfBgzZ2vdXG,CSPS LORGHO,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,Tv0pP8ryBYa,SOUROU,LatuEy3yR38,DS TOUGAN,ptQsdjeJPC0,TOENI,Wo7p60DlvYF,CSPS LORONI,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,P4jIEv6YijB,PONI,LiwtEFCSSIT,DS GAOUA,xarsjkWdI8t,LOROPENI,EpKTa7z1gcf,CSPS LOROPENI,,
zmSNCYjqQGj,BURKINA FASO,t8cSsU8HYBT,SUD OUEST,vtAkBt58BtH,BOUGOURIBA,ivXvxtoiVQX,DS DIEBOUGOU,egApag3oWAs,DIEBOUGOU,Fo7VfEQLoYg,CSPS LOTO,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,zT2bfbuyHv6,GOURMA,dUnuun0TG6i,DS FADA,bSr1UhIM1En,DIAPANGOU,bGmpyGeFb1H,CSPS LOUARGOU ,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,ZYyFuYymjsB,SANMATENGA,Nml6rVDElLh,DS BOUSSOUMA,stCTNuyQA9A,BOUSSOUMA ,bE3zpfmYO3P,CSPS LOUDA,,
zmSNCYjqQGj,BURKINA FASO,QbUydxr5PH1,NORD,DZoeN2OD06X,YATENGA,II0p7xiQWqV,DS OUAHIGOUYA,lHFySaDrvPE,OULA,IGkvibHqDRv,CSPS LOUGOURI,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,eVFAuZOzogt,DS BOULMIOUGOU,VBSrxOks7G9,TANGHIN DASSOURI,nvg0kHkOxmO,CSPS LOUGSI,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,j6c8XvNzJKc,BOULGOU,ry4dVgT4brt,DS TENKODOGO,qvgqgs4sSsx,TENKODOGO,ul9CCI5EcJD,CSPS LOUKOU,,
zmSNCYjqQGj,BURKINA FASO,NMTk6usvgPW,CASCADES,JjCEjR5RyUT,LERABA,F0ytkh0RExg,DS SINDOU,dRjGQ3Fwho5,LOUMANA,L74jJJ1ocNZ,CSPS LOUMANA,,
zmSNCYjqQGj,BURKINA FASO,RAtbr3qeN3Q,PLATEAU CENTRAL,XM9LpD0PDcr,OUBRITENGA,jbmw2gdrrTV,DS ZINIARE,QycWGDBOVms,LOUMBILA,UR4dyQfoDvH,CSPS LOUMBILA,,
zmSNCYjqQGj,BURKINA FASO,QbUydxr5PH1,NORD,ZxXpTIWCHbI,PASSORE,oNJ6Dql8iPo,DS YAKO,H7TdiEIgTDv,LATODEN,dYp164MMLI1,CSPS LOUNGO,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,r2kuZKi0UkY,BAM,t8FUnS1REgS,DS KONGOUSSI,gSuq2lD2CKS,KONGOUSSI,Jb8wrdXZoJA,CSPS LOURGOU,,
zmSNCYjqQGj,BURKINA FASO,uaydHJWFFCV,CENTRE SUD,zzyCvOfoUxD,ZOUNDWEOGO,YBuV59UFmlo,DS MANGA,ZOHgwjunvkn,BERE,UUJKC2IJnKC,CSPS LUILI NOBERE,,
zmSNCYjqQGj,BURKINA FASO,WXDW5h0TFmT,CENTRE,lc0s6XmhdoA,KADIOGO,tMXsltjzzmR,DS SIG NOGHIN,YBcULeIbGfm,SIG NOGHIN,nB2cbsZqPJg,CSPS MAAN NEERE ,,
zmSNCYjqQGj,BURKINA FASO,NMTk6usvgPW,CASCADES,QcuhTXnsRZ7,COMOE,SxaubWVirda,DS MANGODARA,Br9klp5f7hA,MANGODARA,JxmZUPGxR4t,CSPS MADIASSO,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,wpcBizdHzad,KOMPIENGA,G05U0l5DwAi,DS PAMA,jcY0P0O8aS8,MADJOARI,l2GQP8KgLLJ,CSPS MADJOARI ,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,GKYLNXxIih7,BALE,CTtB0TPRvWc,DS BOROMO,Pzf416puQrn,YAHO,LgHmM4gnfZB,CSPS MADOU,,
zmSNCYjqQGj,BURKINA FASO,awG7snlrjVy,BOUCLE DU MOUHOUN,xZLoC4b9cjL,KOSSI,B4Ra7K6HuCE,DS NOUNA,cfke3S7Q8Vo,MADOUBA,O8KHatHm4dw,CSPS MADOUBA,,
zmSNCYjqQGj,BURKINA FASO,CrqTIkTFSWU,CENTRE NORD,r2kuZKi0UkY,BAM,t8FUnS1REgS,DS KONGOUSSI,Kxe5WzmUJNm,SABCE,bUmNgeRL2tV,CSPS MAFOULOU,,
zmSNCYjqQGj,BURKINA FASO,C9M7mlhBZcI,CENTRE EST,j6c8XvNzJKc,BOULGOU,QyuBzsj7V8W,DS GARANGO,MgkR8hk0UdD,GARANGO,gIrmJrLAkdA,CSPS MAGOUROU,,
zmSNCYjqQGj,BURKINA FASO,TMFuUYJyGPX,CENTRE OUEST,YUQYZqd4uJ2,SANGUIE,HgE6dok8Mym,DS REO,pREUojFXaJy,REO,gJ7VXkXD85h,CSPS MAH,,
zmSNCYjqQGj,BURKINA FASO,mNbmpbo6Oh3,EST,jv89XUvJt2c,TAPOA,cKNJ2FgOaS6,DS DIAPAGA,bjMYlx3HGg0,LOGOBOU,qcEcZbjgnZK,CSPS MAHADAGA,,
